village_code,village_name,latitude,longitude,population,vulnerable_population,road_access,hospital_distance,shelter_capacity,available_water,food_stock,medical_capacity,rainfall,river_level,flood_history,building_damage,water_level,hazard_score,safe_capacity,capacity_ratio,relocation_score,risk_level,capacity_status,relocation_priority
162967,Sanraydasu Urf Haripur,25.381016,82.084157,2670,1199,2,14.0,4120,10000,20000,0,211.7449,4.8149,2,5,5.6728,73.3907,4148.0,0.6437,46.3696,HIGH,SAFE,MEDIUM
162968,Binda Chak Mukim,25.381266,82.098192,4185,1320,2,10.0,6130,20000,20000,0,273.0167,6.8712,1,2,5.8655,63.2562,5452.0,0.7676,42.4169,MEDIUM,SAFE,MEDIUM
162968,Binda Chak Mukim,25.381266,82.098192,4185,1320,2,10.0,6130,20000,20000,0,77.7798,7.4564,3,4,1.391,59.6808,5452.0,0.7676,39.2893,MEDIUM,SAFE,MEDIUM
162968,Binda Chak Mukim,25.381266,82.098192,4185,1320,2,10.0,6130,20000,20000,0,160.5513,7.3529,1,2,5.9033,55.0578,5452.0,0.7676,41.0527,MEDIUM,SAFE,MEDIUM
162968,Binda Chak Mukim,25.381266,82.098192,4185,1320,2,10.0,6130,20000,20000,0,169.7716,8.6103,3,2,0.9249,59.1407,5452.0,0.7676,37.2783,MEDIUM,SAFE,MEDIUM
162968,Binda Chak Mukim,25.381266,82.098192,4185,1320,2,10.0,6130,20000,20000,0,288.1647,9.0248,1,3,0.0573,62.1762,5452.0,0.7676,47.1737,MEDIUM,SAFE,MEDIUM
162969,Bizhawaniya,25.388866,82.106729,1675,1184,2,13.0,2760,20000,5000,0,3.0734,8.2014,1,4,9.2078,70.4067,2604.0,0.6432,51.2535,HIGH,SAFE,MEDIUM
162969,Bizhawaniya,25.388866,82.106729,1675,1184,2,13.0,2760,20000,5000,0,199.1914,9.8199,3,2,7.7335,83.4567,2604.0,0.6432,55.4532,CRITICAL,SAFE,MEDIUM
162969,Bizhawaniya,25.388866,82.106729,1675,1184,2,13.0,2760,20000,5000,0,89.5828,2.928,1,5,0.886,57.3186,2604.0,0.6432,50.293,MEDIUM,SAFE,MEDIUM
162969,Bizhawaniya,25.388866,82.106729,1675,1184,2,13.0,2760,20000,5000,0,133.4376,2.5943,3,2,1.9683,60.8224,2604.0,0.6432,42.5968,MEDIUM,SAFE,MEDIUM
162969,Bizhawaniya,25.388866,82.106729,1675,1184,2,13.0,2760,20000,5000,0,152.5433,5.3593,3,5,3.3942,78.0745,2604.0,0.6432,52.9751,CRITICAL,SAFE,MEDIUM
162970,Bhadwan,25.3863,82.126329,2498,1288,2,10.0,4140,20000,5000,0,195.1252,4.8384,4,4,0.523,72.6575,3156.0,0.7915,53.7166,HIGH,SAFE,MEDIUM
162970,Bhadwan,25.3863,82.126329,2498,1288,2,10.0,4140,20000,5000,0,392.1165,9.8004,0,4,4.9012,83.4113,3156.0,0.7915,51.7082,CRITICAL,SAFE,MEDIUM
162970,Bhadwan,25.3863,82.126329,2498,1288,2,10.0,4140,20000,5000,0,314.1724,9.669,5,2,6.1689,95.8497,3156.0,0.7915,63.9,CRITICAL,SAFE,HIGH
162970,Bhadwan,25.3863,82.126329,2498,1288,2,10.0,4140,20000,5000,0,82.0383,7.9643,2,3,0.6324,49.4025,3156.0,0.7915,39.1725,LOW,SAFE,MEDIUM
162970,Bhadwan,25.3863,82.126329,2498,1288,2,10.0,4140,20000,5000,0,174.4546,2.0133,1,0,9.6655,43.6651,3156.0,0.7915,37.1576,LOW,SAFE,MEDIUM
162971,Anjana,25.374873,82.131985,4042,1199,1,8.0,5540,10000,20000,0,312.4937,8.0906,1,1,2.5589,64.9776,4716.0,0.8571,41.3552,HIGH,STRESSED,MEDIUM
162971,Anjana,25.374873,82.131985,4042,1199,1,8.0,5540,10000,20000,0,26.7681,1.4961,5,2,9.0956,56.2177,4716.0,0.8571,42.8447,MEDIUM,STRESSED,MEDIUM
162971,Anjana,25.374873,82.131985,4042,1199,1,8.0,5540,10000,20000,0,143.99,6.3253,5,0,9.829,65.5312,4716.0,0.8571,42.8095,HIGH,STRESSED,MEDIUM
162971,Anjana,25.374873,82.131985,4042,1199,1,8.0,5540,10000,20000,0,146.1818,6.4688,1,3,9.1948,58.2392,4716.0,0.8571,42.999,MEDIUM,STRESSED,MEDIUM
162971,Anjana,25.374873,82.131985,4042,1199,1,8.0,5540,10000,20000,0,386.6083,4.2264,0,2,8.4113,67.4212,4716.0,0.8571,40.676,HIGH,STRESSED,MEDIUM
162972,Hakim Patty,25.377242,82.10893,935,390,2,10.0,1530,10000,20000,0,10.0137,8.1798,0,5,8.7168,55.4869,3112.0,0.3004,38.6515,MEDIUM,SAFE,MEDIUM
162972,Hakim Patty,25.377242,82.10893,935,390,2,10.0,1530,10000,20000,0,318.326,2.8026,2,0,5.6688,48.114,3112.0,0.3004,29.4925,LOW,SAFE,LOW
162972,Hakim Patty,25.377242,82.10893,935,390,2,10.0,1530,10000,20000,0,162.4375,2.2982,0,3,1.715,53.8941,3112.0,0.3004,32.8278,MEDIUM,SAFE,MEDIUM
162972,Hakim Patty,25.377242,82.10893,935,390,2,10.0,1530,10000,20000,0,378.0268,1.7043,2,1,5.8992,58.7344,3112.0,0.3004,39.765,MEDIUM,SAFE,MEDIUM
162972,Hakim Patty,25.377242,82.10893,935,390,2,10.0,1530,10000,20000,0,298.8204,2.3601,0,3,7.8915,63.6293,3112.0,0.3004,42.7674,MEDIUM,SAFE,MEDIUM
162973,Chak Bida Urf Saidabad,25.370865,82.104262,3279,665,2,9.0,4720,20000,20000,4,288.4541,2.0893,3,1,9.7554,64.4932,4894.0,0.67,39.4803,HIGH,SAFE,MEDIUM
162973,Chak Bida Urf Saidabad,25.370865,82.104262,3279,665,2,9.0,4720,20000,20000,4,272.6141,1.3986,4,2,5.2137,58.3279,4894.0,0.67,36.8882,MEDIUM,SAFE,MEDIUM
162973,Chak Bida Urf Saidabad,25.370865,82.104262,3279,665,2,9.0,4720,20000,20000,4,190.1217,1.2686,1,3,2.0043,45.1946,4894.0,0.67,32.9002,LOW,SAFE,MEDIUM
162973,Chak Bida Urf Saidabad,25.370865,82.104262,3279,665,2,9.0,4720,20000,20000,4,85.1575,6.1459,4,1,6.4165,44.7228,4894.0,0.67,32.9693,LOW,SAFE,MEDIUM
162973,Chak Bida Urf Saidabad,25.370865,82.104262,3279,665,2,9.0,4720,20000,20000,4,276.5767,3.4539,5,5,2.9993,75.7235,4894.0,0.67,43.7584,CRITICAL,SAFE,MEDIUM
162974,Sarai Mansoor,25.368858,82.093071,1454,1177,2,10.0,2240,20000,5000,0,23.1439,6.3957,5,2,4.2875,68.4361,2396.0,0.6068,53.321,HIGH,SAFE,MEDIUM
162974,Sarai Mansoor,25.368858,82.093071,1454,1177,2,10.0,2240,20000,5000,0,184.0745,7.5688,5,3,8.3761,89.7117,2396.0,0.6068,58.2559,CRITICAL,SAFE,MEDIUM
162974,Sarai Mansoor,25.368858,82.093071,1454,1177,2,10.0,2240,20000,5000,0,264.1287,7.079,5,0,4.1162,77.7389,2396.0,0.6068,53.2431,CRITICAL,SAFE,MEDIUM
162974,Sarai Mansoor,25.368858,82.093071,1454,1177,2,10.0,2240,20000,5000,0,107.5452,3.4147,4,3,3.9611,65.2894,2396.0,0.6068,48.5267,HIGH,SAFE,MEDIUM
162974,Sarai Mansoor,25.368858,82.093071,1454,1177,2,10.0,2240,20000,5000,0,268.9631,3.9715,2,4,1.6193,74.5433,2396.0,0.6068,52.7627,HIGH,SAFE,MEDIUM
162975,Bajaha Mishran,25.35692,82.102878,4554,1728,2,12.0,6740,20000,20000,0,20.109,3.0654,3,5,7.1798,62.587,5696.0,0.7995,47.0004,MEDIUM,SAFE,MEDIUM
162975,Bajaha Mishran,25.35692,82.102878,4554,1728,2,12.0,6740,20000,20000,0,251.346,9.6449,5,3,6.2217,87.7037,5696.0,0.7995,57.0295,CRITICAL,SAFE,MEDIUM
162975,Bajaha Mishran,25.35692,82.102878,4554,1728,2,12.0,6740,20000,20000,0,181.8398,8.2737,3,1,0.3928,57.0505,5696.0,0.7995,44.6359,MEDIUM,SAFE,MEDIUM
162975,Bajaha Mishran,25.35692,82.102878,4554,1728,2,12.0,6740,20000,20000,0,295.1696,8.0404,4,5,1.861,85.5861,5696.0,0.7995,55.005,CRITICAL,SAFE,MEDIUM
162975,Bajaha Mishran,25.35692,82.102878,4554,1728,2,12.0,6740,20000,20000,0,37.0887,6.997,5,3,8.434,68.5401,5696.0,0.7995,49.898,HIGH,SAFE,MEDIUM
162976,Badika,25.348398,82.094147,293,48,2,15.0,470,10000,20000,0,391.9497,1.341,5,5,3.2148,83.114,2688.0,0.109,48.8379,CRITICAL,SAFE,MEDIUM
162976,Badika,25.348398,82.094147,293,48,2,15.0,470,10000,20000,0,152.5859,1.5348,5,1,1.7535,41.494,2688.0,0.109,22.7313,LOW,SAFE,LOW
162976,Badika,25.348398,82.094147,293,48,2,15.0,470,10000,20000,0,241.7911,3.0796,2,1,9.2092,47.9241,2688.0,0.109,24.5998,LOW,SAFE,LOW
162976,Badika,25.348398,82.094147,293,48,2,15.0,470,10000,20000,0,90.4981,8.5608,5,5,7.5519,82.936,2688.0,0.109,48.531,CRITICAL,SAFE,MEDIUM
162976,Badika,25.348398,82.094147,293,48,2,15.0,470,10000,20000,0,211.51,7.4942,5,2,0.614,61.8343,2688.0,0.109,35.6883,MEDIUM,SAFE,MEDIUM
162977,Ramipur,25.340457,82.098079,433,87,2,15.0,410,20000,20000,0,195.5337,8.0379,1,3,8.0526,56.6753,3164.0,0.1369,31.6726,MEDIUM,SAFE,MEDIUM
162977,Ramipur,25.340457,82.098079,433,87,2,15.0,410,20000,20000,0,93.9348,2.1851,3,4,0.5315,45.7315,3164.0,0.1369,25.4138,LOW,SAFE,LOW
162977,Ramipur,25.340457,82.098079,433,87,2,15.0,410,20000,20000,0,152.7138,6.3246,2,2,9.9587,60.4702,3164.0,0.1369,30.5939,MEDIUM,SAFE,MEDIUM
162977,Ramipur,25.340457,82.098079,433,87,2,15.0,410,20000,20000,0,182.8354,7.9173,4,0,9.5064,58.7256,3164.0,0.1369,34.9664,MEDIUM,SAFE,MEDIUM
162977,Ramipur,25.340457,82.098079,433,87,2,15.0,410,20000,20000,0,168.5887,1.0345,3,0,0.3632,28.6478,3164.0,0.1369,17.8309,LOW,SAFE,LOW
162978,Sarai Civil Urf Khapriya,25.344087,82.116361,2845,1112,2,10.0,5090,20000,20000,0,386.1594,4.1732,5,5,5.4772,96.4094,5036.0,0.5649,57.0165,CRITICAL,SAFE,MEDIUM
162978,Sarai Civil Urf Khapriya,25.344087,82.116361,2845,1112,2,10.0,5090,20000,20000,0,211.0361,4.0226,3,2,8.483,62.0048,5036.0,0.5649,39.7633,MEDIUM,SAFE,MEDIUM
162978,Sarai Civil Urf Khapriya,25.344087,82.116361,2845,1112,2,10.0,5090,20000,20000,0,284.5177,9.7695,1,1,8.9821,66.8387,5036.0,0.5649,40.065,HIGH,SAFE,MEDIUM
162978,Sarai Civil Urf Khapriya,25.344087,82.116361,2845,1112,2,10.0,5090,20000,20000,0,191.246,7.0487,5,1,9.5092,71.5346,5036.0,0.5649,47.4594,HIGH,SAFE,MEDIUM
162978,Sarai Civil Urf Khapriya,25.344087,82.116361,2845,1112,2,10.0,5090,20000,20000,0,356.3741,1.9079,4,4,2.9156,77.4705,5036.0,0.5649,49.489,CRITICAL,SAFE,MEDIUM
162979,Bigahiya,25.333427,82.117676,3402,926,2,12.0,4590,20000,20000,1,263.8419,5.2124,2,2,1.8341,61.0252,4837.5,0.7033,38.9284,MEDIUM,SAFE,MEDIUM
162979,Bigahiya,25.333427,82.117676,3402,926,2,12.0,4590,20000,20000,1,225.1038,5.5784,0,2,2.4399,50.5765,4837.5,0.7033,36.4372,LOW,SAFE,MEDIUM
162979,Bigahiya,25.333427,82.117676,3402,926,2,12.0,4590,20000,20000,1,312.468,7.5006,0,2,0.9743,65.6858,4837.5,0.7033,36.2773,HIGH,SAFE,MEDIUM
162979,Bigahiya,25.333427,82.117676,3402,926,2,12.0,4590,20000,20000,1,289.3545,4.2027,0,4,0.361,56.3741,4837.5,0.7033,40.3996,MEDIUM,SAFE,MEDIUM
162979,Bigahiya,25.333427,82.117676,3402,926,2,12.0,4590,20000,20000,1,233.4612,2.5176,0,1,8.7581,44.6583,4837.5,0.7033,34.2499,LOW,SAFE,MEDIUM
162980,Dusaotii,25.379572,82.117012,4006,2124,2,81.0,7400,5000,20000,0,97.9573,7.6264,1,4,2.6168,71.4664,5210.0,0.7689,59.6013,HIGH,SAFE,MEDIUM
162980,Dusaotii,25.379572,82.117012,4006,2124,2,81.0,7400,5000,20000,0,27.7083,6.0608,4,0,2.5838,60.0899,5210.0,0.7689,49.1884,MEDIUM,SAFE,MEDIUM
162980,Dusaotii,25.379572,82.117012,4006,2124,2,81.0,7400,5000,20000,0,199.5236,3.1562,4,1,2.9033,60.6441,5210.0,0.7689,46.2387,MEDIUM,SAFE,MEDIUM
162980,Dusaotii,25.379572,82.117012,4006,2124,2,81.0,7400,5000,20000,0,66.3792,2.2377,1,4,6.2565,53.5699,5210.0,0.7689,46.1047,MEDIUM,SAFE,MEDIUM
162980,Dusaotii,25.379572,82.117012,4006,2124,2,81.0,7400,5000,20000,0,322.6034,4.0816,5,3,9.6572,95.2686,5210.0,0.7689,64.4642,CRITICAL,SAFE,HIGH
162981,Mahuwa Diha,25.364099,82.121729,2936,1119,2,9.0,4280,20000,20000,0,342.0044,5.6742,4,5,1.8279,90.4247,4712.0,0.6231,56.6814,CRITICAL,SAFE,MEDIUM
162981,Mahuwa Diha,25.364099,82.121729,2936,1119,2,9.0,4280,20000,20000,0,223.4342,7.6374,2,2,2.0013,61.9646,4712.0,0.6231,41.2679,MEDIUM,SAFE,MEDIUM
162981,Mahuwa Diha,25.364099,82.121729,2936,1119,2,9.0,4280,20000,20000,0,294.3815,3.3068,5,2,3.8057,73.2992,4712.0,0.6231,43.0437,HIGH,SAFE,MEDIUM
162981,Mahuwa Diha,25.364099,82.121729,2936,1119,2,9.0,4280,20000,20000,0,73.8786,2.9958,4,5,9.0304,72.9922,4712.0,0.6231,48.1881,HIGH,SAFE,MEDIUM
162981,Mahuwa Diha,25.364099,82.121729,2936,1119,2,9.0,4280,20000,20000,0,22.0141,7.0962,4,2,7.682,56.4491,4712.0,0.6231,35.2295,MEDIUM,SAFE,MEDIUM
162982,Paharpur,25.35076,82.121736,1300,453,2,10.0,2120,20000,5000,0,283.9437,4.0441,2,3,2.0253,54.5121,2348.0,0.5537,31.9019,MEDIUM,SAFE,MEDIUM
162982,Paharpur,25.35076,82.121736,1300,453,2,10.0,2120,20000,5000,0,164.0181,5.5177,0,4,2.8991,50.4619,2348.0,0.5537,40.3525,LOW,SAFE,MEDIUM
162982,Paharpur,25.35076,82.121736,1300,453,2,10.0,2120,20000,5000,0,381.047,4.2881,3,0,3.3567,55.1718,2348.0,0.5537,30.9696,MEDIUM,SAFE,MEDIUM
162982,Paharpur,25.35076,82.121736,1300,453,2,10.0,2120,20000,5000,0,286.3407,3.8983,2,3,8.2384,69.1088,2348.0,0.5537,41.265,HIGH,SAFE,MEDIUM
162982,Paharpur,25.35076,82.121736,1300,453,2,10.0,2120,20000,5000,0,52.9037,1.4426,0,5,6.5788,44.755,2348.0,0.5537,31.1915,LOW,SAFE,MEDIUM
162983,Avarata,25.347941,82.118877,1732,786,2,11.0,3540,20000,5000,0,196.5324,8.5716,5,0,0.0235,69.1973,2916.0,0.594,38.589,HIGH,SAFE,MEDIUM
162983,Avarata,25.347941,82.118877,1732,786,2,11.0,3540,20000,5000,0,340.9585,1.4401,5,3,8.9503,82.3191,2916.0,0.594,53.9006,CRITICAL,SAFE,MEDIUM
162983,Avarata,25.347941,82.118877,1732,786,2,11.0,3540,20000,5000,0,340.2998,5.3635,4,1,6.0822,68.6421,2916.0,0.594,43.9243,HIGH,SAFE,MEDIUM
162983,Avarata,25.347941,82.118877,1732,786,2,11.0,3540,20000,5000,0,43.3542,9.4699,2,1,9.4185,52.4468,2916.0,0.594,38.9733,LOW,SAFE,MEDIUM
162983,Avarata,25.347941,82.118877,1732,786,2,11.0,3540,20000,5000,0,80.6249,7.9097,3,0,0.0772,43.8798,2916.0,0.594,28.4162,LOW,SAFE,LOW
162984,Amora,25.341488,82.126972,1990,1104,2,9.0,3270,20000,20000,0,65.3049,1.4051,0,0,3.2513,21.2418,4308.0,0.4619,17.8675,LOW,SAFE,LOW
162984,Amora,25.341488,82.126972,1990,1104,2,9.0,3270,20000,20000,0,192.7619,4.9001,4,1,8.4958,58.2121,4308.0,0.4619,42.9004,MEDIUM,SAFE,MEDIUM
162984,Amora,25.341488,82.126972,1990,1104,2,9.0,3270,20000,20000,0,364.7629,5.5466,4,4,5.3337,97.4435,4308.0,0.4619,60.5793,CRITICAL,SAFE,HIGH
162984,Amora,25.341488,82.126972,1990,1104,2,9.0,3270,20000,20000,0,55.3283,5.8007,2,2,8.8234,50.3634,4308.0,0.4619,37.9752,LOW,SAFE,MEDIUM
162984,Amora,25.341488,82.126972,1990,1104,2,9.0,3270,20000,20000,0,27.676,8.7092,1,5,4.3689,68.0514,4308.0,0.4619,38.9658,HIGH,SAFE,MEDIUM
162985,Naga,25.347787,82.130243,144,20,2,9.0,200,20000,20000,0,54.3132,7.6829,0,2,5.9778,38.8215,3080.0,0.0468,21.9684,LOW,SAFE,LOW
162985,Naga,25.347787,82.130243,144,20,2,9.0,200,20000,20000,0,50.4745,1.6304,4,4,3.649,61.624,3080.0,0.0468,33.7657,MEDIUM,SAFE,MEDIUM
162985,Naga,25.347787,82.130243,144,20,2,9.0,200,20000,20000,0,258.6234,6.8024,3,0,5.3776,54.2688,3080.0,0.0468,25.4644,MEDIUM,SAFE,LOW
162985,Naga,25.347787,82.130243,144,20,2,9.0,200,20000,20000,0,28.1902,5.7483,2,4,0.3166,45.5407,3080.0,0.0468,26.4857,LOW,SAFE,LOW
162985,Naga,25.347787,82.130243,144,20,2,9.0,200,20000,20000,0,310.024,2.4237,2,4,3.8171,61.2713,3080.0,0.0468,33.4089,MEDIUM,SAFE,MEDIUM
162986,Raghupur,25.357296,82.138163,2009,1011,2,4.0,3160,20000,20000,0,186.6434,1.1524,3,3,5.0142,51.626,4264.0,0.4712,34.8397,LOW,SAFE,MEDIUM
162986,Raghupur,25.357296,82.138163,2009,1011,2,4.0,3160,20000,20000,0,231.586,2.5911,1,5,7.8559,74.7113,4264.0,0.4712,50.3817,HIGH,SAFE,MEDIUM
162986,Raghupur,25.357296,82.138163,2009,1011,2,4.0,3160,20000,20000,0,205.1778,1.0589,3,2,8.6228,55.8408,4264.0,0.4712,38.7351,MEDIUM,SAFE,MEDIUM
162986,Raghupur,25.357296,82.138163,2009,1011,2,4.0,3160,20000,20000,0,220.1709,1.5006,0,4,5.264,61.2085,4264.0,0.4712,38.3112,MEDIUM,SAFE,MEDIUM
162986,Raghupur,25.357296,82.138163,2009,1011,2,4.0,3160,20000,20000,0,169.7749,8.6647,5,3,9.1305,84.0069,4264.0,0.4712,47.7679,CRITICAL,SAFE,MEDIUM
162987,Bhiski,25.367064,82.143022,3228,1664,2,6.0,4540,20000,20000,0,183.5271,8.5642,1,2,5.496,57.7338,4816.0,0.6703,42.2546,MEDIUM,SAFE,MEDIUM
162987,Bhiski,25.367064,82.143022,3228,1664,2,6.0,4540,20000,20000,0,223.1845,3.2216,1,3,2.5032,57.6459,4816.0,0.6703,42.2315,MEDIUM,SAFE,MEDIUM
162987,Bhiski,25.367064,82.143022,3228,1664,2,6.0,4540,20000,20000,0,275.1998,3.8067,1,3,5.4139,62.3644,4816.0,0.6703,45.454,MEDIUM,SAFE,MEDIUM
162987,Bhiski,25.367064,82.143022,3228,1664,2,6.0,4540,20000,20000,0,187.4045,5.4905,3,2,5.3615,62.982,4816.0,0.6703,43.7346,MEDIUM,SAFE,MEDIUM
162987,Bhiski,25.367064,82.143022,3228,1664,2,6.0,4540,20000,20000,0,130.7694,6.5028,0,5,8.8521,61.0806,4816.0,0.6703,48.7735,MEDIUM,SAFE,MEDIUM
162988,Jalalpur Mardapur,25.384695,82.149479,1744,501,1,6.0,3440,5000,20000,0,215.6381,7.4038,2,5,8.0722,79.8602,3626.0,0.481,49.709,CRITICAL,SAFE,MEDIUM
162988,Jalalpur Mardapur,25.384695,82.149479,1744,501,1,6.0,3440,5000,20000,0,12.6542,8.5592,4,5,7.4822,69.5953,3626.0,0.481,45.0479,HIGH,SAFE,MEDIUM
162988,Jalalpur Mardapur,25.384695,82.149479,1744,501,1,6.0,3440,5000,20000,0,362.4663,6.3422,2,4,8.4664,84.3872,3626.0,0.481,52.7333,CRITICAL,SAFE,MEDIUM
162988,Jalalpur Mardapur,25.384695,82.149479,1744,501,1,6.0,3440,5000,20000,0,394.9261,8.6716,4,1,6.6041,78.2447,3626.0,0.481,47.5448,CRITICAL,SAFE,MEDIUM
162988,Jalalpur Mardapur,25.384695,82.149479,1744,501,1,6.0,3440,5000,20000,0,90.5442,6.4278,1,0,4.7061,42.6517,3626.0,0.481,29.885,LOW,SAFE,LOW
162989,Jogapur,25.37365,82.163578,1705,595,2,3.0,2550,20000,20000,0,129.3498,1.1003,0,1,4.8228,35.0767,4020.0,0.4241,27.2331,LOW,SAFE,LOW
162989,Jogapur,25.37365,82.163578,1705,595,2,3.0,2550,20000,20000,0,45.9734,7.6054,3,4,2.8435,55.6824,4020.0,0.4241,32.7589,MEDIUM,SAFE,MEDIUM
162989,Jogapur,25.37365,82.163578,1705,595,2,3.0,2550,20000,20000,0,272.1835,8.7726,4,2,4.4728,81.0574,4020.0,0.4241,43.4761,CRITICAL,SAFE,MEDIUM
162989,Jogapur,25.37365,82.163578,1705,595,2,3.0,2550,20000,20000,0,127.1581,1.5059,3,4,3.5397,56.137,4020.0,0.4241,40.998,MEDIUM,SAFE,MEDIUM
162989,Jogapur,25.37365,82.163578,1705,595,2,3.0,2550,20000,20000,0,209.406,6.3895,1,2,6.8165,61.4185,4020.0,0.4241,37.9984,MEDIUM,SAFE,MEDIUM
162990,Kusari,25.3641,82.159842,1031,301,2,4.0,1640,20000,20000,0,345.2114,8.1059,3,0,6.6205,70.0022,3656.0,0.282,36.1144,HIGH,SAFE,MEDIUM
162990,Kusari,25.3641,82.159842,1031,301,2,4.0,1640,20000,20000,0,113.5849,9.2676,3,5,1.9427,73.4976,3656.0,0.282,43.7405,HIGH,SAFE,MEDIUM
162990,Kusari,25.3641,82.159842,1031,301,2,4.0,1640,20000,20000,0,307.9492,8.4433,2,2,2.3219,64.6949,3656.0,0.282,33.694,HIGH,SAFE,MEDIUM
162990,Kusari,25.3641,82.159842,1031,301,2,4.0,1640,20000,20000,0,212.1813,2.1199,5,4,3.7153,76.6115,3656.0,0.282,44.5975,CRITICAL,SAFE,MEDIUM
162990,Kusari,25.3641,82.159842,1031,301,2,4.0,1640,20000,20000,0,360.7575,8.3741,5,0,0.8713,67.9732,3656.0,0.282,31.2085,HIGH,SAFE,MEDIUM
162992,Ganeshipur Uperhar,25.325102,82.105319,4742,1472,1,14.0,7620,20000,20000,0,179.1712,5.1784,2,0,4.4982,44.9022,6048.0,0.7841,29.6139,LOW,SAFE,LOW
162992,Ganeshipur Uperhar,25.325102,82.105319,4742,1472,1,14.0,7620,20000,20000,0,355.262,2.0999,0,5,7.74,72.1409,6048.0,0.7841,45.0867,HIGH,SAFE,MEDIUM
162992,Ganeshipur Uperhar,25.325102,82.105319,4742,1472,1,14.0,7620,20000,20000,0,326.9729,2.5106,0,1,6.6497,54.9269,6048.0,0.7841,34.5828,MEDIUM,SAFE,MEDIUM
162992,Ganeshipur Uperhar,25.325102,82.105319,4742,1472,1,14.0,7620,20000,20000,0,257.5542,5.0256,5,1,5.8146,75.6206,6048.0,0.7841,51.9394,CRITICAL,SAFE,MEDIUM
162992,Ganeshipur Uperhar,25.325102,82.105319,4742,1472,1,14.0,7620,20000,20000,0,190.5524,8.8819,2,1,3.0349,60.3445,6048.0,0.7841,41.0087,MEDIUM,SAFE,MEDIUM
162993,Biyour,25.320501,82.116766,2604,622,2,15.0,5020,20000,20000,0,45.0857,2.0889,2,2,6.2496,30.4998,5008.0,0.52,29.8166,LOW,SAFE,LOW
162993,Biyour,25.320501,82.116766,2604,622,2,15.0,5020,20000,20000,0,312.8007,9.5789,5,4,2.1943,97.324,5008.0,0.52,54.8912,CRITICAL,SAFE,MEDIUM
162993,Biyour,25.320501,82.116766,2604,622,2,15.0,5020,20000,20000,0,331.8739,7.4643,3,4,9.5202,99.9898,5008.0,0.52,54.8486,CRITICAL,SAFE,MEDIUM
162993,Biyour,25.320501,82.116766,2604,622,2,15.0,5020,20000,20000,0,135.0058,6.93,2,5,3.9394,73.5812,5008.0,0.52,47.5822,HIGH,SAFE,MEDIUM
162993,Biyour,25.320501,82.116766,2604,622,2,15.0,5020,20000,20000,0,89.1246,8.368,3,4,4.4405,60.4821,5008.0,0.52,42.29,MEDIUM,SAFE,MEDIUM
162994,Kanakpur Mavaiya,25.316814,82.107997,1927,322,2,12.0,2930,20000,20000,0,273.4768,8.8035,3,3,3.1189,72.7892,4172.0,0.4619,35.7319,HIGH,SAFE,MEDIUM
162994,Kanakpur Mavaiya,25.316814,82.107997,1927,322,2,12.0,2930,20000,20000,0,1.2593,8.156,0,1,2.0563,24.877,4172.0,0.4619,17.6039,LOW,SAFE,LOW
162994,Kanakpur Mavaiya,25.316814,82.107997,1927,322,2,12.0,2930,20000,20000,0,279.1485,9.6023,4,4,6.0039,86.2849,4172.0,0.4619,52.3513,CRITICAL,SAFE,MEDIUM
162994,Kanakpur Mavaiya,25.316814,82.107997,1927,322,2,12.0,2930,20000,20000,0,120.8097,9.5588,2,2,7.0931,52.3171,4172.0,0.4619,30.241,LOW,SAFE,MEDIUM
162994,Kanakpur Mavaiya,25.316814,82.107997,1927,322,2,12.0,2930,20000,20000,0,45.7489,1.6527,3,2,9.0636,43.976,4172.0,0.4619,29.7653,LOW,SAFE,LOW
162995,Kheruya,25.310072,82.117086,1700,1021,2,12.0,2710,10000,20000,0,122.0228,8.7871,0,0,6.0068,51.0472,3584.0,0.4743,39.7239,LOW,SAFE,MEDIUM
162995,Kheruya,25.310072,82.117086,1700,1021,2,12.0,2710,10000,20000,0,112.4882,5.3833,5,3,0.3877,71.6207,3584.0,0.4743,47.534,HIGH,SAFE,MEDIUM
162995,Kheruya,25.310072,82.117086,1700,1021,2,12.0,2710,10000,20000,0,368.5891,5.6568,4,0,7.1241,71.8895,3584.0,0.4743,48.4011,HIGH,SAFE,MEDIUM
162995,Kheruya,25.310072,82.117086,1700,1021,2,12.0,2710,10000,20000,0,219.753,5.7166,2,4,9.6941,74.4765,3584.0,0.4743,55.5,HIGH,SAFE,MEDIUM
162995,Kheruya,25.310072,82.117086,1700,1021,2,12.0,2710,10000,20000,0,393.4528,6.3488,3,4,4.5179,94.213,3584.0,0.4743,57.0384,CRITICAL,SAFE,MEDIUM
162996,Garaghanpur,25.308924,82.106246,1243,223,2,16.0,3550,10000,20000,0,363.0233,1.855,0,2,6.1205,51.9164,3920.0,0.3171,30.3066,LOW,SAFE,MEDIUM
162996,Garaghanpur,25.308924,82.106246,1243,223,2,16.0,3550,10000,20000,0,211.1161,2.7711,3,3,2.3435,57.0006,3920.0,0.3171,36.5608,MEDIUM,SAFE,MEDIUM
162996,Garaghanpur,25.308924,82.106246,1243,223,2,16.0,3550,10000,20000,0,249.9977,5.2815,4,0,3.6712,53.6843,3920.0,0.3171,35.3017,MEDIUM,SAFE,MEDIUM
