people_trapped,injured_people,critical_injuries,children_elderly,water_level,building_damage,hours_trapped,communication_available,severity_score,severity
15,12,12,9,1.855247941543966,5,17.813828827978753,1,100.0,CRITICAL
13,2,1,3,8.18117675966149,2,21.294420856106363,1,100.0,CRITICAL
12,5,2,6,5.2284059240560765,5,7.423681354305951,1,100.0,CRITICAL
19,12,3,3,5.783735481870703,2,16.422808730304066,0,100.0,CRITICAL
16,1,1,4,7.475485674018437,1,2.242066493124738,0,100.0,CRITICAL
7,6,0,0,9.397034326641391,4,1.408389562176021,0,100.0,CRITICAL
17,2,0,2,1.0579893027816645,3,14.070175697850747,1,100.0,CRITICAL
10,2,0,7,8.455535694100279,4,11.818176862377292,0,100.0,CRITICAL
9,4,0,8,4.742286700121506,5,19.442118782627027,0,100.0,CRITICAL
6,6,4,7,6.405000623230723,5,18.726798252153507,0,100.0,CRITICAL
9,3,0,3,8.527757131866426,3,6.880694744501431,0,100.0,CRITICAL
1,1,1,9,3.2665196647165082,5,12.2942977621702,0,100.0,CRITICAL
16,6,2,0,8.695308401331006,1,18.13863733050818,1,100.0,CRITICAL
14,2,2,3,6.314176043177556,3,6.502865666471368,0,100.0,CRITICAL
8,8,3,5,2.790105563300677,0,8.687072168941214,1,100.0,CRITICAL
15,0,0,1,9.197929130326054,5,1.4367235322962673,0,100.0,CRITICAL
16,1,0,6,0.5783456846952018,1,3.131726279119203,0,100.0,CRITICAL
14,10,0,2,5.905444927827878,1,14.645288468864344,0,100.0,CRITICAL
16,8,6,7,0.168674169842854,1,11.922029095379209,1,100.0,CRITICAL
7,2,2,3,0.8167648358065627,5,4.046175792789269,1,100.0,CRITICAL
18,4,4,8,1.0017034891977694,2,0.1747488635598824,0,100.0,CRITICAL
17,12,0,0,8.942651529793528,5,4.056795355727317,0,100.0,CRITICAL
1,0,0,9,5.587027789342908,1,17.991358911736775,1,97.32951326453488,CRITICAL
11,1,1,0,2.6001125748518295,1,2.2483753917535463,0,84.76223800194364,CRITICAL
5,5,2,4,3.906354768510749,5,9.658784841808846,1,100.0,CRITICAL
13,12,3,8,8.38048073254532,1,5.730936696647551,1,100.0,CRITICAL
8,1,0,5,5.701148036193924,5,13.185519786345298,1,100.0,CRITICAL
18,7,7,1,0.3162856085747834,5,12.27725603556874,1,100.0,CRITICAL
13,4,2,8,8.712275302445262,4,23.590884926763238,1,100.0,CRITICAL
9,1,0,6,5.384640315099133,3,18.549121787265467,1,100.0,CRITICAL
11,5,3,4,1.961940691121159,0,22.519909562895755,0,100.0,CRITICAL
6,5,5,6,7.152068422239804,1,13.870998483097157,1,100.0,CRITICAL
11,7,3,8,5.338916798369632,3,17.706752754921144,1,100.0,CRITICAL
15,11,3,7,1.8933966447672235,0,21.481837780449105,0,100.0,CRITICAL
14,5,0,7,6.500881260886847,3,0.9857040148011755,0,100.0,CRITICAL
8,2,0,8,6.414044988007596,1,21.970804252239322,0,100.0,CRITICAL
18,17,5,2,9.547220604357406,3,5.082487288467814,1,100.0,CRITICAL
1,0,0,0,2.6426431202102787,3,16.92038652383147,1,69.72422880254726,HIGH
9,5,3,3,5.483682665089454,3,18.560181489880986,0,100.0,CRITICAL
7,0,0,8,3.21026642705129,1,2.623824006264134,1,82.14258706910125,CRITICAL
15,15,7,9,2.981804674141096,2,22.87439780559314,1,100.0,CRITICAL
15,3,3,0,5.056413555921396,2,22.237419992524742,0,100.0,CRITICAL
9,0,0,9,7.148596011684303,3,15.709266729356095,1,100.0,CRITICAL
5,2,0,0,6.048136933941096,5,3.727899433942305,1,96.89931654303838,CRITICAL
7,5,4,5,1.173353826166349,5,13.585213453344592,0,100.0,CRITICAL
12,9,7,3,9.223768689125313,1,8.25947622564573,0,100.0,CRITICAL
6,5,4,0,7.08744049351721,5,22.338344059423264,1,100.0,CRITICAL
10,2,2,3,5.79326599589828,3,9.759737844392,0,100.0,CRITICAL
15,4,1,5,1.4423476080844888,2,16.649984475344162,0,100.0,CRITICAL
4,4,2,7,1.348886332905841,4,15.288362467384925,1,100.0,CRITICAL
15,8,7,8,2.93460274348045,5,6.504366595701023,1,100.0,CRITICAL
18,3,0,9,9.23095064484829,4,12.851924204057497,1,100.0,CRITICAL
3,1,0,5,1.4697362782508694,5,9.83952390263837,0,96.99717317080129,CRITICAL
15,4,1,1,6.546667581810768,3,8.991066585962109,1,100.0,CRITICAL
5,3,3,5,6.448760841685469,2,20.736130964874004,1,100.0,CRITICAL
2,2,1,0,0.919464326609668,5,3.3542005173871328,0,98.36539354857364,CRITICAL
15,11,2,0,7.073360200358642,4,9.849454749551786,1,100.0,CRITICAL
8,8,3,0,4.762164389727275,4,0.16205887856963397,1,100.0,CRITICAL
5,5,2,5,5.007559482058523,3,6.2853677706398186,0,100.0,CRITICAL
9,1,0,6,0.05490841075032171,3,14.921922814790507,1,100.0,CRITICAL
7,6,2,0,8.967980674285489,2,2.100534554836327,0,100.0,CRITICAL
4,2,0,2,6.10370017791205,5,6.508348629402427,0,100.0,CRITICAL
19,2,0,2,6.045279903815485,0,21.12549170281645,0,100.0,CRITICAL
8,8,4,6,3.8911682327547537,5,16.604048351802764,1,100.0,CRITICAL
14,13,11,3,7.017648196579092,4,1.686930065001591,0,100.0,CRITICAL
9,0,0,8,8.330275397682946,0,23.817115479717025,0,100.0,CRITICAL
5,5,3,8,4.95006061681834,4,22.683398236612632,0,100.0,CRITICAL
6,2,1,9,5.450831757638718,4,3.4005566725179044,1,100.0,CRITICAL
10,9,8,3,2.0835400726175246,4,22.12484258099616,1,100.0,CRITICAL
13,6,3,2,3.532030981744907,3,13.198650089345596,0,100.0,CRITICAL
10,2,2,5,4.681608317894686,0,22.305144841975608,0,100.0,CRITICAL
13,5,3,8,6.612747666716123,1,23.233218463679776,1,100.0,CRITICAL
3,2,1,9,9.317432337007357,3,16.64552565568952,0,100.0,CRITICAL
12,12,9,7,1.3707954297867087,4,6.991145704686451,1,100.0,CRITICAL
4,1,1,6,5.2903346752911915,0,22.191779378819362,1,100.0,CRITICAL
11,2,2,6,6.1096263899761984,0,13.763482538299087,0,100.0,CRITICAL
9,8,2,4,8.254977359778104,2,8.196995721722434,1,100.0,CRITICAL
6,5,4,8,8.435771862207732,3,11.040910718822012,0,100.0,CRITICAL
12,10,6,1,6.606879021981275,1,9.748848467398306,0,100.0,CRITICAL
14,7,3,4,1.9462778820367965,2,22.44696030666475,0,100.0,CRITICAL
9,3,1,4,7.7981181086221465,0,19.67599331620508,0,100.0,CRITICAL
8,7,4,4,5.785498820982448,2,0.7529962031209472,1,100.0,CRITICAL
9,4,0,7,9.613339006890891,4,0.23653587447247926,1,100.0,CRITICAL
13,7,7,0,9.532163414972903,3,1.6649918090873976,0,100.0,CRITICAL
11,1,1,3,5.516633414990123,1,14.64928512275587,1,100.0,CRITICAL
9,2,0,0,9.433607828347471,5,19.54751438565601,0,100.0,CRITICAL
8,3,1,4,0.2573442139700399,1,12.358763886035637,1,100.0,CRITICAL
10,0,0,6,9.15504609389127,0,12.833309168427444,1,100.0,CRITICAL
9,4,1,1,9.645575684127284,2,5.770139774751665,0,100.0,CRITICAL
4,2,1,1,9.790757481145588,1,11.023014875773946,0,100.0,CRITICAL
10,6,0,6,7.7799758626990725,1,6.164305347128473,1,100.0,CRITICAL
17,17,4,1,1.8066070181292115,4,6.576309028203539,0,100.0,CRITICAL
19,13,13,1,9.746577352999905,4,9.387837620273348,0,100.0,CRITICAL
10,10,8,5,4.279552257858519,0,1.1410804729566113,1,100.0,CRITICAL
18,13,10,4,4.712323048253832,5,22.919000654165476,1,100.0,CRITICAL
16,0,0,0,0.15126012680594103,2,21.942303062732087,0,100.0,CRITICAL
4,1,1,6,3.4332792845934144,4,19.11036576592635,0,100.0,CRITICAL
9,2,2,1,2.571450194673559,2,13.64426635183161,1,100.0,CRITICAL
9,9,4,1,4.498145064219846,5,19.512611720400177,0,100.0,CRITICAL
2,0,0,2,2.6918487080938434,0,23.379304435999074,0,71.2253244312524,HIGH
19,12,4,8,4.4728158482259674,3,6.806013872138754,1,100.0,CRITICAL
8,3,0,0,1.4756596290740254,0,8.742603418519852,1,73.41193015691096,HIGH
19,14,8,7,9.520270285877379,3,17.497100744991535,0,100.0,CRITICAL
4,3,0,1,6.641299241153291,4,15.42877006112857,1,100.0,CRITICAL
11,1,1,8,9.884533346974541,1,19.79565218227559,0,100.0,CRITICAL
3,2,2,4,0.04817682612547669,0,8.327532088444652,0,97.15394495094627,CRITICAL
18,18,0,8,8.358120606456861,2,7.4532624553079945,1,100.0,CRITICAL
17,14,1,9,0.8427093578997025,2,14.050010771839437,0,100.0,CRITICAL
19,17,0,8,7.738437063094516,5,3.5005876346864877,0,100.0,CRITICAL
9,0,0,4,9.22471340533275,3,0.949796927013506,0,100.0,CRITICAL
16,4,3,1,1.406792518015475,2,5.859257687970709,0,100.0,CRITICAL
8,7,3,8,9.561459318705028,4,3.7997876782983395,1,100.0,CRITICAL
9,4,1,7,4.3626213765057384,3,0.16020527286692676,1,100.0,CRITICAL
5,3,0,2,3.4420775013832183,1,18.672210754417776,0,100.0,CRITICAL
5,2,0,0,7.957659110876022,0,13.037076397530733,1,91.47696043079804,CRITICAL
14,6,6,4,8.530787285568,3,16.054873510123638,1,100.0,CRITICAL
14,3,2,1,8.365195608880743,5,3.913213648890805,1,100.0,CRITICAL
5,2,2,8,6.240222344197787,5,6.160607046162093,1,100.0,CRITICAL
4,1,0,4,2.961998672332654,4,1.4426968661607589,1,76.27240225677689,CRITICAL
17,0,0,6,2.7654538912834328,3,23.939370972724934,0,100.0,CRITICAL
6,5,3,0,2.2865544933861406,4,2.4740887812984163,0,100.0,CRITICAL
7,2,0,0,1.4647328932857584,5,2.168760199761813,1,82.82425431665132,CRITICAL
14,8,5,7,3.925745802351596,3,14.740043217903963,1,100.0,CRITICAL
15,0,0,7,8.560482402999941,3,7.965187343985475,0,100.0,CRITICAL
6,0,0,7,9.961723274321523,1,21.301902518149003,0,100.0,CRITICAL
10,9,6,6,6.935946804963083,3,19.956444305111734,0,100.0,CRITICAL
8,0,0,4,1.5615163479219818,4,20.835663280850184,1,100.0,CRITICAL
8,8,5,0,6.735630516580412,3,17.643127259192013,0,100.0,CRITICAL
5,4,1,7,2.7535841590135837,2,3.162953391994712,1,100.0,CRITICAL
16,4,0,9,7.1763439642425,1,1.5266813907270471,0,100.0,CRITICAL
11,10,6,6,2.362858605545898,4,1.551109470405251,1,100.0,CRITICAL
7,4,2,2,1.6406499718242284,0,19.24271040136151,1,100.0,CRITICAL
2,2,1,6,6.344740767011981,5,15.770821829054245,1,100.0,CRITICAL
7,0,0,4,6.851512363098809,3,23.543624757320387,0,100.0,CRITICAL
6,4,3,9,1.8477204307785577,4,15.444198356213708,0,100.0,CRITICAL
19,11,6,9,5.120080207827162,2,5.982322099683751,1,100.0,CRITICAL
18,13,1,9,8.806492067601013,3,2.148342966491298,1,100.0,CRITICAL
1,1,0,3,6.848166996689398,2,8.774390472006385,1,100.0,CRITICAL
18,9,6,0,6.758802497365326,3,4.792710900710158,0,100.0,CRITICAL
12,12,3,9,7.235538794215266,3,15.081488671702104,1,100.0,CRITICAL
17,14,8,1,3.500219182503809,5,2.3031076407134528,0,100.0,CRITICAL
8,5,0,1,2.059457910050133,5,18.540253723460495,1,100.0,CRITICAL
3,0,0,9,7.335017414447982,0,16.717216223057015,0,100.0,CRITICAL
10,5,2,1,8.11940882681196,0,17.672589452988902,0,100.0,CRITICAL
16,10,7,8,8.958062741556365,2,23.171447238213535,0,100.0,CRITICAL
18,8,6,5,7.952389802956525,1,15.613441123315239,0,100.0,CRITICAL
1,0,0,4,3.460891254759976,5,18.925257925338485,1,100.0,CRITICAL
8,4,1,9,4.669727572615333,3,2.047308976328991,1,100.0,CRITICAL
19,10,4,3,7.7990973881372,0,22.634174935237716,0,100.0,CRITICAL
3,1,0,8,5.375948845910702,1,5.245749460139399,1,100.0,CRITICAL
16,16,15,8,5.5715642127661615,2,11.833219537260769,0,100.0,CRITICAL
16,8,0,9,9.425452906553687,5,22.970265109201485,1,100.0,CRITICAL
16,7,4,6,9.57608164567809,4,4.304724975751933,1,100.0,CRITICAL
12,6,1,4,7.612158930382047,5,0.8521677958798648,1,100.0,CRITICAL
9,4,2,5,8.09566711113859,5,7.129540611937139,0,100.0,CRITICAL
18,16,0,2,2.644782871534513,0,3.7530133040654503,0,100.0,CRITICAL
11,6,1,1,5.93816575135313,3,16.0327296637219,0,100.0,CRITICAL
11,8,3,9,4.779256521863383,0,6.680990834147026,0,100.0,CRITICAL
12,2,2,9,0.41048087576886383,3,1.5081435879623966,1,100.0,CRITICAL
18,11,6,3,8.835351967971532,5,21.432564631064224,1,100.0,CRITICAL
2,1,0,2,2.9571237742842627,5,1.1873965160936137,0,84.1456441801625,CRITICAL
4,2,1,3,9.317678006158234,0,6.510509163703229,1,99.15205941860984,CRITICAL
4,3,0,9,6.364990864084794,2,5.767066078325481,0,100.0,CRITICAL
14,2,1,0,8.130488034265246,2,0.564162141083945,0,100.0,CRITICAL
13,6,0,0,4.587691968946183,2,3.965584978883993,1,100.0,CRITICAL
9,5,1,5,1.8741489791886046,2,19.556374589805188,1,100.0,CRITICAL
15,13,13,9,8.747196541775766,2,0.9006740715251382,1,100.0,CRITICAL
10,4,0,3,7.826278134241573,3,0.5574546716449138,1,100.0,CRITICAL
5,2,2,1,7.545438745936844,3,15.216509166328652,1,100.0,CRITICAL
4,0,0,2,2.1278987468398833,4,2.134122852370079,1,64.40928010102293,HIGH
18,0,0,7,5.216473653270755,5,8.917895509202953,0,100.0,CRITICAL
4,1,1,5,3.2262826402824762,2,0.051397296519513525,1,73.94504765050966,HIGH
16,16,8,1,6.12776656511185,1,8.69711738983607,0,100.0,CRITICAL
11,4,2,6,5.324274465928306,3,7.63300281737225,1,100.0,CRITICAL
7,7,2,1,1.7738226866696827,3,14.704811093530765,0,100.0,CRITICAL
1,0,0,0,6.237300214824922,4,11.978297601663837,0,89.81805172284415,CRITICAL
3,2,0,4,0.38176098258074,3,16.284603081956224,1,91.4812698300724,CRITICAL
16,2,0,9,0.7073767113092977,0,22.46053707021047,0,100.0,CRITICAL
4,0,0,8,1.8278026227734845,5,19.084160464982027,1,100.0,CRITICAL
3,0,0,4,5.788041994583298,3,22.405217393134482,0,100.0,CRITICAL
1,0,0,0,7.594874322625324,0,1.3014179737838445,1,49.61742326295361,MEDIUM
1,1,1,1,7.8247089441774875,4,23.76813587058602,0,100.0,CRITICAL
10,9,4,3,2.766382562402999,0,7.729426229455027,1,100.0,CRITICAL
12,2,1,4,3.8420603223773107,5,6.641231369389077,1,100.0,CRITICAL
3,3,3,1,2.3375045899170144,1,9.68451812288843,1,100.0,CRITICAL
13,5,0,2,0.3632146445889739,3,18.799240301784153,1,100.0,CRITICAL
6,3,2,5,4.950570363394574,1,22.902834054125577,0,100.0,CRITICAL
10,3,1,5,5.450642220769874,2,13.301656216958644,0,100.0,CRITICAL
6,0,0,9,9.35083773178369,4,3.7052968953673506,1,100.0,CRITICAL
1,1,1,0,7.118775175753816,4,5.137303226606941,1,94.57821471441237,CRITICAL
15,13,13,9,9.343030959519506,3,9.728916959968235,0,100.0,CRITICAL
14,12,5,7,2.7950338590276136,5,8.77817281023326,0,100.0,CRITICAL
12,9,0,5,7.24609334156487,3,5.718480009131524,0,100.0,CRITICAL
10,1,1,2,5.982913552963027,4,20.40547724869198,1,100.0,CRITICAL
9,8,3,1,2.9679744356520823,3,6.722698787415543,1,100.0,CRITICAL
15,12,11,8,2.1114969293804755,0,14.226075621076758,1,100.0,CRITICAL
14,12,12,7,2.9103976774147933,5,11.503266148513408,1,100.0,CRITICAL
10,7,6,2,9.796850433102085,5,22.163044961993478,0,100.0,CRITICAL
1,0,0,6,0.23211575585947108,0,15.094089590364078,1,50.443976780902624,HIGH
2,2,0,6,9.048335913507659,5,7.970243062963366,0,100.0,CRITICAL
2,1,0,0,7.71685719213024,0,15.328603120640354,0,86.04139712208939,CRITICAL
2,1,1,5,5.4359073029096905,4,7.653756696903556,0,100.0,CRITICAL
2,0,0,2,8.582438277648185,4,2.18087041696569,0,100.0,CRITICAL
8,8,7,9,0.5196666287833773,5,11.644940124127908,0,100.0,CRITICAL
18,13,3,2,5.442272582884311,1,20.644756351396897,0,100.0,CRITICAL
13,0,0,4,2.85423303028957,2,21.820342804356947,0,100.0,CRITICAL
17,17,4,5,0.09804615908675207,3,13.049809023797089,0,100.0,CRITICAL
8,6,1,8,6.190471010497437,4,16.788573041794532,0,100.0,CRITICAL
10,4,4,4,6.577606321114374,1,14.656592168345092,1,100.0,CRITICAL
14,12,10,2,5.907760234077411,2,19.459795934595697,0,100.0,CRITICAL
19,16,6,0,3.9049418609993625,0,2.477392054364075,1,100.0,CRITICAL
19,3,2,2,8.042717447477859,3,9.632929070306467,1,100.0,CRITICAL
5,3,2,3,3.431587372459054,4,6.073937529662433,1,100.0,CRITICAL
18,7,4,9,6.039582564595072,1,0.1578214948446428,0,100.0,CRITICAL
10,1,1,6,9.960579197075955,0,19.918077604859175,1,100.0,CRITICAL
16,13,6,4,8.458484350362864,2,3.2204559127870187,1,100.0,CRITICAL
18,16,5,2,6.442750662967254,5,7.761010106146911,1,100.0,CRITICAL
9,6,1,8,6.74169557509231,1,20.80504113040624,1,100.0,CRITICAL
10,0,0,9,8.410011916937556,2,17.311620858136063,1,100.0,CRITICAL
12,7,7,5,1.7580947044798223,5,13.625118435210961,1,100.0,CRITICAL
5,5,4,4,1.1020850975955088,4,7.446420875418576,0,100.0,CRITICAL
15,9,8,6,2.208948016657899,5,12.36773220384765,1,100.0,CRITICAL
7,5,0,9,7.445398349990224,1,1.349708243617302,1,100.0,CRITICAL
7,6,0,0,7.69732545327364,3,17.455138742624932,1,100.0,CRITICAL
3,1,1,7,0.2819779166723757,0,5.6955758424249305,1,67.50024372431821,HIGH
3,2,2,6,0.5997771690202136,1,11.500805878096896,1,100.0,CRITICAL
7,5,1,4,9.81565092927237,4,2.2672735608928205,1,100.0,CRITICAL
1,0,0,5,4.921028890497716,4,17.0589112400136,0,100.0,CRITICAL
18,2,2,8,5.359034329848832,2,21.499951947022026,0,100.0,CRITICAL
1,0,0,0,6.121822202225895,2,10.942472266628622,0,83.5359897576648,CRITICAL
6,4,3,2,9.644433222847049,3,1.997411452843612,0,100.0,CRITICAL
7,7,1,8,1.5950000152298471,4,22.68179669609394,1,100.0,CRITICAL
12,3,1,2,6.330818997053016,4,10.729183846275992,0,100.0,CRITICAL
3,0,0,5,0.7580687489258042,4,1.9281469268397942,0,62.21004489271986,HIGH
2,1,1,9,5.134448126664541,0,4.522250724263602,1,97.09471511268819,CRITICAL
15,3,3,1,4.402661195838187,0,2.8762723428147643,0,100.0,CRITICAL
4,3,2,8,2.6818814003619607,4,4.7406080715774825,1,100.0,CRITICAL
19,16,0,4,4.405527166112834,0,3.738870191942537,1,100.0,CRITICAL
11,10,6,7,6.982579211032989,4,22.149062842879438,1,100.0,CRITICAL
5,2,0,1,8.409821843246917,2,5.0177834911067505,1,96.31198346402523,CRITICAL
12,10,2,7,7.84904746180449,2,10.60719993005911,0,100.0,CRITICAL
16,2,2,4,5.84863308753126,0,17.517093693119424,0,100.0,CRITICAL
10,5,4,2,8.969788063998802,2,16.247355105901917,1,100.0,CRITICAL
6,2,1,5,6.938505128966788,5,22.955188535627435,1,100.0,CRITICAL
12,0,0,5,8.382653731986498,2,23.184709508256752,0,100.0,CRITICAL
7,5,3,7,3.982330201377268,3,13.696667844716028,1,100.0,CRITICAL
10,6,3,6,6.983732790806494,3,18.055294525017562,1,100.0,CRITICAL
16,4,1,8,0.7450559681895252,4,9.265086512708152,1,100.0,CRITICAL
3,0,0,0,9.571379510182055,1,10.302002139402699,0,91.42167402689519,CRITICAL
16,16,8,7,6.293090730875432,1,2.504914367580535,1,100.0,CRITICAL
12,1,0,0,8.567076026688087,3,16.162068834296882,1,100.0,CRITICAL
8,1,1,8,4.853980662026921,5,6.494608701441714,1,100.0,CRITICAL
5,1,1,9,0.3084355792801752,4,1.9166715011937319,0,100.0,CRITICAL
17,7,5,2,4.9204085342306705,3,2.35754148392719,1,100.0,CRITICAL
14,7,5,2,7.2578819223033815,2,17.337046719564178,0,100.0,CRITICAL
9,1,1,2,0.653271460548206,4,5.494252008471416,1,95.62293319499315,CRITICAL
19,11,10,0,1.0030154663346436,5,18.47964726944651,1,100.0,CRITICAL
12,11,10,6,0.5430280104164797,4,21.742080030143086,1,100.0,CRITICAL
11,4,3,3,1.1988057616035563,1,8.180370845786703,1,100.0,CRITICAL
1,0,0,2,6.143413353544538,1,19.053025771277625,1,68.64014268943976,HIGH
11,3,1,4,8.743926825739909,1,10.289983722682653,0,100.0,CRITICAL
8,7,2,0,4.70923662109183,0,18.53320103444785,0,100.0,CRITICAL
4,3,1,4,8.087842064259485,2,7.361353720153856,1,100.0,CRITICAL
4,4,4,1,3.9858111604642534,2,22.35568851485049,1,100.0,CRITICAL
11,8,6,7,8.552705077716107,2,23.692957884080567,1,100.0,CRITICAL
19,3,0,8,1.5756020578504415,2,9.267670242701787,0,100.0,CRITICAL
4,0,0,8,5.739366987524982,5,4.774252907472324,0,100.0,CRITICAL
6,2,1,2,5.201654981831045,2,16.447940765425763,0,100.0,CRITICAL
9,8,8,7,1.0283840237330233,5,14.00626278570191,0,100.0,CRITICAL
11,0,0,1,2.382415974559092,2,23.795228666884288,0,100.0,CRITICAL
12,3,3,0,4.846196265051624,0,19.478260241735054,1,100.0,CRITICAL
18,10,10,0,7.718459781082913,4,20.042511274927648,0,100.0,CRITICAL
9,9,7,6,9.047694427270471,1,17.435529840777157,1,100.0,CRITICAL
15,0,0,0,7.356521548434937,1,8.41893654742869,1,100.0,CRITICAL
17,2,0,5,2.9301432982304076,1,22.46021880610775,1,100.0,CRITICAL
9,2,0,7,1.0278185508970494,5,11.176083546730823,0,100.0,CRITICAL
13,6,5,9,5.252184898132324,2,9.58663972675806,1,100.0,CRITICAL
2,2,1,3,3.4436762817774316,1,4.661636256418535,1,75.29933658435961,CRITICAL
17,5,3,1,5.633197457318145,5,7.294968778845861,1,100.0,CRITICAL
18,5,4,3,3.9794398097011294,0,0.05411217556805781,0,100.0,CRITICAL
6,0,0,8,3.7919470484102358,2,15.837710565861993,1,100.0,CRITICAL
2,2,0,1,9.119815393319861,2,14.53119802107879,0,100.0,CRITICAL
1,0,0,4,6.675352192698892,0,9.672796356427511,0,87.36550846006197,CRITICAL
5,3,1,1,6.697061537502124,4,23.21057376952328,0,100.0,CRITICAL
14,7,6,0,1.3372061844053251,0,16.634548945679832,0,100.0,CRITICAL
18,14,10,8,3.896642807615139,0,5.825188990070619,1,100.0,CRITICAL
4,2,0,4,7.627675998054498,0,9.088841852755344,1,98.07954088673777,CRITICAL
14,9,7,5,5.669482702342514,4,12.379194171503862,0,100.0,CRITICAL
15,11,10,5,4.603633590538875,5,13.088473665741233,0,100.0,CRITICAL
8,4,0,7,9.727597052762954,1,6.615248640961375,1,100.0,CRITICAL
2,2,1,3,1.363688357931374,0,5.986566698386973,1,73.23528707162568,HIGH
17,12,7,0,1.6076156472065317,2,7.186162592241303,1,100.0,CRITICAL
17,2,2,6,5.632470198240976,1,23.12047101510355,0,100.0,CRITICAL
6,3,1,5,4.0517755106793,1,8.62860199207124,0,100.0,CRITICAL
6,2,2,6,4.806836896172699,5,8.979417851847673,1,100.0,CRITICAL
19,15,9,7,5.478744069373253,3,17.285861144259236,1,100.0,CRITICAL
1,1,0,4,1.2747017536033012,0,3.906216610937559,1,36.492637996953505,MEDIUM
6,3,2,5,2.7012127411302043,1,15.435916167421535,0,100.0,CRITICAL
5,1,0,1,5.371557625439296,2,15.987118540188693,0,100.0,CRITICAL
4,4,3,4,1.9355416529626113,4,1.5483582820757649,1,100.0,CRITICAL
13,13,7,2,8.395896331090903,4,4.5586847595037225,1,100.0,CRITICAL
17,16,4,4,7.834878649579673,5,11.195784041343778,1,100.0,CRITICAL
13,4,4,8,5.681702092602654,1,20.050018384258387,0,100.0,CRITICAL
16,16,2,2,4.949269328766678,4,17.576238370686237,1,100.0,CRITICAL
13,0,0,2,9.295583229960942,3,20.962826312646023,0,100.0,CRITICAL
1,0,0,0,7.52337188109945,4,20.424153269197774,0,100.0,CRITICAL
10,10,5,0,0.38128875615630053,4,12.276048353114387,1,100.0,CRITICAL
18,15,15,6,2.23382846156941,4,14.934810598884052,1,100.0,CRITICAL
17,3,1,8,0.7298205119428625,2,22.099178269137656,1,100.0,CRITICAL
17,7,5,1,9.946847042911699,3,17.785745618644096,1,100.0,CRITICAL
10,4,0,1,4.221909050276892,3,8.58904015609634,0,100.0,CRITICAL
2,2,0,0,1.3419647289090397,4,8.408665639776803,0,70.45593620371358,HIGH
10,2,1,4,3.5817008421768772,1,8.798930980748217,0,100.0,CRITICAL
6,0,0,9,9.7994902622684,5,11.884876430875753,1,100.0,CRITICAL
3,1,0,6,1.4300169248769845,5,8.69971215924134,1,100.0,CRITICAL
10,9,9,0,3.5694358650058087,2,4.500216516154102,1,100.0,CRITICAL
19,8,6,7,2.7580077236825264,1,14.27805789089259,1,100.0,CRITICAL
17,5,2,0,7.902168717684871,0,20.86104659581552,1,100.0,CRITICAL
12,7,2,0,0.25506306944573565,2,11.82116310472233,0,100.0,CRITICAL
12,5,2,3,9.467146843532088,5,5.259570673230258,1,100.0,CRITICAL
6,1,0,1,8.686967258083403,4,19.51320868986683,0,100.0,CRITICAL
12,2,1,8,3.643678837636226,2,18.137861158760334,1,100.0,CRITICAL
6,2,0,9,9.012525113184369,2,16.805213357056363,0,100.0,CRITICAL
3,2,1,1,4.2573382070530865,1,16.193385874021338,0,100.0,CRITICAL
3,1,0,6,2.9192237122797393,5,18.77458108307276,1,100.0,CRITICAL
9,0,0,1,4.070052474354071,0,19.92631068481042,0,100.0,CRITICAL
1,0,0,0,8.249984502455183,2,21.55687168879946,1,100.0,CRITICAL
4,3,3,8,5.611303043182677,0,14.63834873165942,0,100.0,CRITICAL
12,10,5,3,2.1721932905926433,0,9.446227277158412,1,100.0,CRITICAL
5,5,0,6,0.6968643896344207,1,2.157510173155096,0,100.0,CRITICAL
18,1,1,0,6.065570225778934,5,17.337993841375198,0,100.0,CRITICAL
16,0,0,7,8.184138186706148,5,3.3889820657339316,0,100.0,CRITICAL
10,6,6,5,8.555132387596498,1,20.844475875251618,0,100.0,CRITICAL
12,3,3,1,8.229270279512104,4,9.740991270092277,0,100.0,CRITICAL
11,8,0,8,5.134329819835594,4,21.027277900147922,1,100.0,CRITICAL
19,10,8,0,3.7771732831806504,2,12.443391117441525,0,100.0,CRITICAL
5,5,5,8,9.754026350296847,4,10.88359464941913,1,100.0,CRITICAL
3,3,2,9,9.224110061713796,5,8.725680059790358,0,100.0,CRITICAL
19,9,8,1,7.520285455314574,1,1.4723294279113128,0,100.0,CRITICAL
6,2,1,5,4.300722720686105,4,0.2766709129499869,1,100.0,CRITICAL
17,9,6,8,9.734658798466473,4,12.208542645464906,1,100.0,CRITICAL
13,11,7,2,3.7390304809186494,4,21.62658401355752,1,100.0,CRITICAL
7,6,6,2,6.84482770703669,5,14.066642687073942,1,100.0,CRITICAL
19,0,0,2,2.943081499527662,0,20.69706906715355,0,100.0,CRITICAL
19,9,9,8,8.356781792841096,4,23.994101337286104,0,100.0,CRITICAL
12,12,10,1,8.601336475100224,1,4.286801790502109,0,100.0,CRITICAL
11,8,8,3,5.091206884112271,0,15.829837003174898,1,100.0,CRITICAL
17,9,2,7,5.6217490101594345,4,10.00578660304556,1,100.0,CRITICAL
17,3,3,7,9.485596527513723,4,5.011323353323156,0,100.0,CRITICAL
18,8,1,4,1.4211966626378514,1,5.7816890561008645,0,100.0,CRITICAL
