village_code,village_name,population,households,children_0_6,sc_population,st_population,area_hectares,population_density,children_ratio,sc_ratio,st_ratio,chc,phc,sub_health_centre,allopathic_hospital,dispensary,treated_tap_water,hand_pump,tube_well,river_canal,pond_lake,closed_drainage,no_drainage,national_highway,state_highway,major_district_road,black_topped_road,all_weather_road,footpath,mobile_coverage,internet_csc,pds_shop,anganwadi,asha,subdistrict_hq_distance_km,district_hq_distance_km,nearest_town_distance_km,vulnerability_score_100,vulnerability_category
163611,Karpiya,1141,194,253,524,0,170.93,6.675247177207043,0.221735319894829,0.4592462751971954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,75.0,7.0,57.556108612043325,Medium
163612,Chandi,3083,489,640,958,0,507.31,6.077152037215903,0.2075900097307817,0.3107362958157638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,70.0,5.0,38.86460590453743,Medium
163613,Semariya,1431,203,255,192,0,365.2,3.9184008762322016,0.1781970649895178,0.1341719077568134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,62.0,4.0,37.84456170848442,Medium
163614,Sikaro,4036,669,714,1059,0,755.003,5.34567412314918,0.1769078295341922,0.2623885034687809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,66.0,10.0,45.17232336868447,Medium
163615,Pura Monai,576,93,92,190,0,117.36,4.9079754601227,0.1597222222222222,0.3298611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,63.0,2.0,44.9761201403463,Medium
163616,Baranpur,1557,267,262,602,0,413.07,3.7693369162611674,0.1682723185613359,0.3866409762363519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,64.0,3.0,45.4697018561611,Medium
163617,Biraha,1671,276,254,575,0,387.14,4.316268016738131,0.1520047875523638,0.3441053261520048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,70.0,8.0,44.79148733008415,Medium
163618,Tikar,2674,437,460,325,264,654.63,4.0847501642149,0.1720269259536275,0.1215407629020194,0.0987284966342558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,55.0,10.0,54.12720343177176,Medium
163619,Devara Karpiya,3288,528,638,634,0,586.5,5.60613810741688,0.1940389294403893,0.1928223844282238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,73.0,10.0,32.84913597720083,Low
163620,Saimaha,1477,245,252,366,0,330.97,4.4626401184397375,0.1706161137440758,0.2477995937711577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,70.0,14.0,38.20765056734407,Medium
163621,Darshani,1808,318,348,409,0,373.34,4.842770664809557,0.1924778761061946,0.226216814159292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,71.0,15.0,35.43788706907279,Medium
163622,Gheghasahi,585,111,112,236,0,160.86,3.6367027228646025,0.1914529914529914,0.4034188034188034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,10.0,41.24355729770913,Medium
163623,Basuhi,489,83,90,379,0,175.33,2.7890264073461477,0.1840490797546012,0.7750511247443763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,70.0,9.0,48.678078672574266,Medium
163624,Badva Khurd,247,41,49,59,0,28.57,8.645432271613581,0.1983805668016194,0.2388663967611336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,5.0,49.16791342308323,Medium
163625,Badava Kalan(Laper),375,80,57,272,0,150.72,2.4880573248407645,0.152,0.7253333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,65.0,5.0,46.62230822464947,Medium
163626,Piparavn,378,48,56,119,0,86.17,4.3866774979691305,0.1481481481481481,0.3148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,4.0,47.86556414287488,Medium
163627,Badaur,1788,236,299,579,0,311.32,5.74328665039188,0.1672259507829977,0.3238255033557047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,67.0,5.0,35.20540172202847,Medium
163628,Javain,867,134,150,232,0,198.39,4.370179948586118,0.1730103806228373,0.2675893886966551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,65.0,4.0,45.04129227855287,Medium
163629,Atari Sikki Tarav,0,0,0,0,0,37.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,66.0,3.0,45.0,Medium
163630,Kosbhara Kala,3595,591,639,803,0,359.262,10.006624691729156,0.1777468706536856,0.22336578581363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,72.0,3.0,45.194038004003126,Medium
163631,Tarav,5400,848,1076,1885,0,732.14,7.375638539077226,0.1992592592592592,0.3490740740740741,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,62.0,0.0,51.35976568520757,Medium
163632,Padariya,1428,214,194,204,0,103.74,13.76518218623482,0.1358543417366946,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,67.0,2.0,41.189269759694746,Medium
163633,Kosbhara Khurd,1295,182,214,87,0,105.91,12.227362855254462,0.1652509652509652,0.0671814671814671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,72.0,3.0,47.4628887172382,Medium
163634,Baidvar Kalan,3253,537,610,935,2,350.1,9.29163096258212,0.1875192130341223,0.2874269904703351,0.0006148170919151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,68.0,1.0,43.29279428205536,Medium
163635,Baidvar Khurd,28,7,2,0,0,14.95,1.872909698996656,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,1.0,48.88653733502423,Medium
163636,Atari Sikari Korav,348,68,78,147,0,115.2,3.020833333333333,0.2241379310344827,0.4224137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,68.0,3.0,44.79375605570613,Medium
163637,Pathertal,2688,502,515,1088,0,682.24,3.9399624765478425,0.1915922619047619,0.4047619047619047,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,65.0,0.0,59.600254207970536,Medium
163638,Baran,484,71,71,35,0,90.12,5.370616955170883,0.146694214876033,0.0723140495867768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,72.0,5.0,43.3165683018396,Medium
163639,Chak Kharihani,166,26,33,8,0,28.66,5.792044661549197,0.1987951807228915,0.0481927710843373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,71.0,4.0,45.609653208048826,Medium
163640,Dhanapur,457,68,83,5,0,76.14,6.002101392172314,0.1816192560175054,0.0109409190371991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,7.0,4.0,34.916753680945725,Medium
163641,Uruva,856,169,132,66,0,123.77,6.916053971075382,0.1542056074766355,0.0771028037383177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,70.0,3.0,33.629401790538694,Medium
163642,Misirpur,980,157,168,405,0,84.27,11.629286816186069,0.1714285714285714,0.413265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,70.0,5.0,46.854043377018606,Medium
163643,Barvari Kalan,2043,325,344,685,0,634.09,3.2219401031399326,0.1683798335780714,0.3352912383749388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,70.0,5.0,45.19366981276785,Medium
163644,Pasana,3352,545,511,1514,0,854.02,3.924966628416197,0.1524463007159904,0.4516706443914081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,60.0,8.0,32.82646911202048,Low
163645,Pura Ruchai,112,20,9,18,0,28.43,3.9395005276116777,0.0803571428571428,0.1607142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,55.0,10.0,41.70961021275886,Medium
163646,Babhan Patti,1139,135,189,325,0,300.33,3.792494922252189,0.1659350307287093,0.2853380158033363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,55.0,10.0,53.2273540031109,Medium
163647,Bauraha,753,106,143,411,0,316.8,2.3768939393939394,0.1899070385126162,0.545816733067729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,58.0,8.0,46.85736537123257,Medium
163648,Khamberiya,348,49,64,62,0,84.2,4.133016627078384,0.1839080459770115,0.1781609195402299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,77.0,9.0,39.91132780362972,Medium
163649,Belhat,2360,346,484,1412,14,1199.88,1.9668633530019664,0.2050847457627118,0.5983050847457627,0.0059322033898305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,60.0,12.0,51.03325782598217,Medium
163650,Bara,1592,275,316,876,0,335.35,4.747278962278217,0.1984924623115578,0.550251256281407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,60.0,13.0,42.23457027361618,Medium
163651,Belvaniya,2975,439,517,767,0,1182.11,2.516686264391639,0.173781512605042,0.2578151260504202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,60.0,10.0,48.27267311374499,Medium
163652,Bhavriya,351,52,73,33,0,53.64,6.543624161073826,0.2079772079772079,0.094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,75.0,12.0,40.31180704682791,Medium
163653,Umari,828,102,159,230,0,175.57,4.716067665318676,0.1920289855072463,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,76.0,8.0,36.51034851045868,Medium
163654,Semari Baghrai,4268,639,776,1025,178,565.13,7.552244616282979,0.1818181818181818,0.2401593252108716,0.0417057169634489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,69.0,4.0,33.79505199503329,Medium
163655,Bhalua,1331,203,211,356,0,204.35,6.513334964521654,0.1585274229902329,0.2674680691209616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,75.0,7.0,35.52765622274007,Medium
163656,Dhav,2220,399,461,828,66,506.13,4.386224882935214,0.2076576576576576,0.372972972972973,0.0297297297297297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,82.0,7.0,48.15149474599132,Medium
163657,Saji,2774,523,531,998,0,421.26,6.585006884109577,0.1914203316510454,0.3597692862292718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,80.0,7.0,46.14556336415631,Medium
163658,Ghoghi Dia,265,36,38,74,0,79.51,3.3329140988554897,0.1433962264150943,0.2792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,77.0,10.0,44.16849504091252,Medium
163659,Ghoghi Manda,317,46,42,146,0,410.5,0.7722289890377588,0.1324921135646687,0.4605678233438486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,77.0,11.0,42.1426896980728,Medium
163660,Dedi Patti,232,32,52,75,0,119.75,1.9373695198329852,0.2241379310344827,0.3232758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,77.0,12.0,51.75351467010353,Medium
163661,Retaura,2191,340,420,826,0,441.83,4.958920851911369,0.1916932907348242,0.3769968051118211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,7.0,10.0,52.83969219272434,Medium
163662,Girgotha,1113,140,183,211,0,146.69,7.58742927261572,0.1644204851752021,0.1895777178796046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,75.0,10.0,54.5258294577249,Medium
163663,Samohara,289,58,63,266,0,197.2,1.4655172413793105,0.2179930795847751,0.9204152249134948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,78.0,13.0,49.53546350648448,Medium
163664,Kathar,106,15,24,12,0,139.46,0.7600745733543668,0.2264150943396226,0.1132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,76.0,11.0,55.72307795426149,Medium
163665,Latifpur,509,96,98,460,0,475.65,1.070114580048355,0.1925343811394892,0.9037328094302554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,78.0,12.0,36.17203162833568,Medium
163666,Rampur Tulapur,625,89,115,148,0,0.0,,0.184,0.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,67.0,67.0,12.0,38.37066666666667,Medium
163667,Khurhara,1730,252,335,662,0,491.63,3.5189064947216404,0.1936416184971098,0.3826589595375722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,74.0,0.0,49.53390647484707,Medium
163668,Kudar,1899,318,293,456,0,173.79,10.926980838943551,0.1542917324907846,0.2401263823064771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,75.0,19.0,37.94536496350702,Medium
163669,Dihiya,1393,210,297,600,0,230.63,6.039977453063348,0.2132089016511127,0.4307250538406317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,70.0,8.0,47.13158784371884,Medium
163670,Bhagesar,6359,1046,1245,1990,0,1308.38,4.860208807838701,0.1957855008649158,0.3129422865230382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,78.0,13.0,39.30479355857396,Medium
163671,Sipauva,2128,351,406,793,0,684.77,3.1076127750923668,0.1907894736842105,0.3726503759398496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,80.0,10.0,43.54805359587015,Medium
163672,Kukurhata,3322,492,664,1394,0,565.73,5.872059109469181,0.1998795906080674,0.419626730885009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,68.0,8.0,46.669312142100665,Medium
163673,Khajuri Kalan,1298,196,252,249,0,213.56,6.077917212961228,0.1941448382126348,0.1918335901386748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,80.0,8.0,45.36676869442124,Medium
163674,Chak Dadar,43,7,5,0,0,22.77,1.888449714536671,0.1162790697674418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,75.0,0.0,31.899357952970465,Low
163675,Patka Bodaha,39,5,6,0,0,133.34,0.2924853757312134,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,73.0,0.0,42.96074486595504,Medium
163676,Khajuri Khurd,2679,445,528,760,0,484.3,5.531695230229197,0.1970884658454647,0.2836879432624113,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,73.0,0.0,46.72522212646849,Medium
163677,Koilariha,1025,189,217,262,0,115.22,8.896024995660476,0.2117073170731707,0.255609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,75.0,0.0,36.328403697639175,Medium
163678,Pachauha,1206,205,178,224,0,303.57,3.972724577527424,0.1475953565505804,0.1857379767827529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,74.0,0.0,48.01990790925564,Medium
163679,Kotiya Kundali,650,139,115,0,0,194.36,3.3443095287096107,0.1769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,75.0,0.0,43.77854271796135,Medium
163680,Gobari,1430,261,252,86,0,264.68,5.402750491159136,0.1762237762237762,0.0601398601398601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,74.0,0.0,37.47623885042614,Medium
163681,Jadipur,820,130,172,351,0,368.28,2.226566742695775,0.2097560975609756,0.4280487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,70.0,8.0,34.35781596729891,Medium
163682,Kapasi Khurd,644,107,110,293,0,84.83,7.591653896027349,0.170807453416149,0.4549689440993789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,41.0,71.0,41.0,33.54456835139095,Medium
163683,Kapasi Kalan,1242,225,233,256,0,192.67,6.446255255099393,0.1876006441223832,0.2061191626409017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,72.0,4.0,32.75701669199106,Low
163684,Lonmati,540,108,121,134,0,141.95,3.804156393096161,0.224074074074074,0.2481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,75.0,5.0,33.952722148297724,Medium
163685,Nathupur,1060,192,243,725,1,161.17,6.576906372153627,0.2292452830188679,0.6839622641509434,0.000943396226415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,86.0,70.0,86.0,48.92346969553117,Medium
163686,Dulahipur,57,10,13,0,0,12.55,4.541832669322709,0.2280701754385964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,70.0,8.0,45.36219749163972,Medium
163687,Mandav,1963,338,371,814,0,681.11,2.8820601664929306,0.1889964340295466,0.4146714212939378,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,8.0,10.0,36.19509297251738,Medium
163688,Tudihar,2259,409,373,410,60,594.0,3.803030303030303,0.1651173085436033,0.1814962372731297,0.0265604249667994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,25.0,80.0,25.0,34.984911225766915,Medium
163689,Khivali Khurd,399,82,78,250,0,126.29,3.159395043154644,0.1954887218045112,0.6265664160401002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,75.0,18.0,37.4607405124296,Medium
163690,Bhogan,1307,211,276,236,0,308.97,4.23018416027446,0.2111706197398623,0.180566182096404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,75.0,18.0,44.078560164548,Medium
163691,Malipur,474,91,66,164,0,137.54,3.4462701759488152,0.1392405063291139,0.3459915611814346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,76.0,0.0,49.38221599948348,Medium
